Keyword,Name,Rating,Review_count,Price_range,Category,Address,Latitude,Longitude,Current_status,Next_status,Website,Scraped_at,Telephone,Tags,Detail_URL
Auto body repair shop booklyn ny,CHASE AUTOMOTIVE INC,4.8,66,,Auto body shop,6095 Strickland Ave,40.6114773,-73.9132747,Closes soon,5 PMOpens 8 AM Tue,,2024-03-04 15:08:15,(718) 251-6797,"  ""They did a beautiful job repairing my car and detailed it  too.""",https://www.google.com/maps/place/CHASE+AUTOMOTIVE+INC/data=!4m7!3m6!1s0x89c24340b230374b:0xf98e5656efa249e0!8m2!3d40.6114773!4d-73.9132747!16s%2Fg%2F11c50mh3q1!19sChIJSzcwskBDwokR4Emi71ZWjvk?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,NY Auto Collision,3.0,2,,Auto repair shop,85 Georgia Ave,40.6749376,-73.8984733,,,,2024-03-04 15:08:16,85 Georgia Ave,,https://www.google.com/maps/place/NY+Auto+Collision/data=!4m7!3m6!1s0x89c25d69688486e3:0xa9db31f2e0667f76!8m2!3d40.6749376!4d-73.8984733!16s%2Fg%2F11j1c3jrjt!19sChIJ44aEaGldwokRdn9m4PIx26k?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,GUIDO'S AUTO BODY & PAINT,3.7,13,,Auto body shop,84 Knickerbocker Ave,40.7055878,-73.9302235,Closed,Opens 12 AM Tue,http://throopautobodynpaint.com/,2024-03-04 15:08:18,(718) 381-2150," 
""I recommend them to anyone who need body work""",https://www.google.com/maps/place/GUIDO%27S+AUTO+BODY+%26+PAINT/data=!4m7!3m6!1s0x89c25c017f6a2069:0x918db2be75d1fbeb!8m2!3d40.7055878!4d-73.9302235!16s%2Fg%2F1tghf1nq!19sChIJaSBqfwFcwokR6_vRdb6yjZE?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Unico Auto & Truck Repair Inc,4.4,51,,Auto body shop,220 Randolph St,40.709778,-73.924151,Open,Closes 5:30 PM,,2024-03-04 15:08:19,(718) 599-3999," 
""The Body man Saturn did a great Job repairing my nissan versa.""",https://www.google.com/maps/place/Unico+Auto+%26+Truck+Repair+Inc/data=!4m7!3m6!1s0x89c25ea62a923fd9:0x2aa0be0cdf3d9c66!8m2!3d40.709778!4d-73.924151!16s%2Fg%2F1t_khg1p!19sChIJ2T-SKqZewokRZpw93wy-oCo?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,S.R. Auto Service,4.5,52,,Auto body shop,300 McGuinness Blvd,40.7324536,-73.9515559,Open,Closes 5:30 PM,,2024-03-04 15:08:20,(718) 349-9742," 
""Best auto body shop in Brooklyn, NY.""",https://www.google.com/maps/place/S.R.+Auto+Service/data=!4m7!3m6!1s0x89c25938e91a6161:0x47a416340280948b!8m2!3d40.7324536!4d-73.9515559!16s%2Fg%2F1vd9601z!19sChIJYWEa6ThZwokRi5SAAjQWpEc?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Glare auto Body,No reviews,,,Auto body shop,2765 Atlantic Ave,40.676578,-73.892418,Closes soon,5 PMOpens 9 AM Tue,,2024-03-04 15:08:21,(917) 612-4351,,https://www.google.com/maps/place/Glare+auto+Body/data=!4m7!3m6!1s0x89c25d5af7a1bb6d:0x2983da12eaabb5af!8m2!3d40.676578!4d-73.892418!16s%2Fg%2F11hdsxbhm1!19sChIJbbuh91pdwokRr7Wr6hLagyk?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Linden Auto,3.9,18,,Auto body shop,3053 Atlantic Ave,40.6789029,-73.8821547,Closes soon,5 PMOpens 8 AM Tue,,2024-03-04 15:08:22,(718) 927-3740," 
""One stop shop for Auto repair, Ask for Yves he is the best 👌.""",https://www.google.com/maps/place/Linden+Auto/data=!4m7!3m6!1s0x89c25db6623e217f:0x83a601646831696d!8m2!3d40.6789029!4d-73.8821547!16s%2Fg%2F1261sz_2k!19sChIJfyE-YrZdwokRbWkxaGQBpoM?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Collision Center,No reviews,,,Auto repair shop,8729 18th Ave,40.6045183,-74.0053121,,,,2024-03-04 15:08:24,8729 18th Ave,,https://www.google.com/maps/place/Collision+Center/data=!4m7!3m6!1s0x89c2450b5c41c2e3:0x894421765e70cfcd!8m2!3d40.6045183!4d-74.0053121!16s%2Fg%2F11f_kl95l7!19sChIJ48JBXAtFwokRzc9wXnYhRIk?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,G & F Auto Collision,5.0,1,,Auto body shop,47 Van Dyke St,40.6734579,-74.0124769,,,,2024-03-04 15:08:25,47 Van Dyke St,,https://www.google.com/maps/place/G+%26+F+Auto+Collision/data=!4m7!3m6!1s0x89c25a8c218dd71d:0x64beca2fc9dc933e!8m2!3d40.6734579!4d-74.0124769!16s%2Fg%2F1tdfp5fj!19sChIJHdeNIYxawokRPpPcyS_KvmQ?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Beverly Hills Collision,3.9,25,,Auto repair shop,1910 Coney Island Ave 2nd floor,40.6107608,-73.9627159,,,,2024-03-04 15:08:26,," 
""#1 in Brooklyn hands down.""",https://www.google.com/maps/place/Beverly+Hills+Collision/data=!4m7!3m6!1s0x89c244eba9a6a9f1:0xa5cc5f3addfbb391!8m2!3d40.6107608!4d-73.9627159!16s%2Fg%2F1tdwwln_!19sChIJ8ammqetEwokRkbP73TpfzKU?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Carlos Auto Repairs @Ridge,4.8,18,,Auto body shop,264 3rd Ave,40.6780991,-73.9859184,Closes soon,5 PMOpens 7 AM Tue,https://carlosrepairsridge.com/,2024-03-04 15:08:27,(718) 832-1413," 
""Carlos Auto Repairs is the best car mechanic I have had in New York!""",https://www.google.com/maps/place/Carlos+Auto+Repairs+@Ridge/data=!4m7!3m6!1s0x89c25bc5d26cdebf:0x2e7ffaa9df73511b!8m2!3d40.6780991!4d-73.9859184!16s%2Fg%2F11s5hpbbxc!19sChIJv95s0sVbwokRG1Fz36n6fy4?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Direct Repair Auto Body,5.0,14,,Auto body shop,4314 Farragut Rd,40.6369559,-73.9350206,Closed,Opens 6 AM Tue,,2024-03-04 15:08:28,(718) 859-0006," 
""... them to anyone who needs bodywork done to any vehicle.""",https://www.google.com/maps/place/Direct+Repair+Auto+Body/data=!4m7!3m6!1s0x89c25ca9cc45a711:0x555b4a9395b3ea3c!8m2!3d40.6369559!4d-73.9350206!16s%2Fg%2F11b7httr06!19sChIJEadFzKlcwokRPOqzlZNKW1U?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Automagic Collision and Towing,5.0,19,,Towing service,572 Sackett St,40.6790592,-73.986148,Open 24 hours,,http://www.automagictowing.com/,2024-03-04 15:08:30,(718) 702-3135," 
""Very responsive and OEM quality auto body work.""",https://www.google.com/maps/place/Automagic+Collision+and+Towing/data=!4m7!3m6!1s0x89c25bbb22aaa5e3:0xad734ace7384d24c!8m2!3d40.6790592!4d-73.986148!16s%2Fg%2F11vj433m81!19sChIJ46WqIrtbwokRTNKEc85Kc60?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Robert Auto Body,4.7,10,,Auto body shop,47 Church Ave,40.6420208,-73.9816927,,,,2024-03-04 15:08:31,," 
""I had my car fixed by Robert back in September.""",https://www.google.com/maps/place/Robert+Auto+Body/data=!4m7!3m6!1s0x89c25b29ecf43e61:0x56ea269e6175f160!8m2!3d40.6420208!4d-73.9816927!16s%2Fg%2F1wc48wx_!19sChIJYT707ClbwokRYPF1YZ4m6lY?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Collision Shop - Mechanic C.H. - Aron,4.8,6,,Car repair and maintenance service,570 E New York Ave,40.661738,-73.943984,Closes soon,5 PMOpens 8 AM Tue,,2024-03-04 15:08:32,(718) 221-4664,,https://www.google.com/maps/place/Collision+Shop+-+Mechanic+C.H.+-+Aron/data=!4m7!3m6!1s0x89c25b7b3d41a817:0x3660f490554d51f3!8m2!3d40.661738!4d-73.943984!16s%2Fg%2F11b6hsfwl9!19sChIJF6hBPXtbwokR81FNVZD0YDY?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,Alfa of Brooklyn Motors Inc,4.7,40,,Auto repair shop,547 Hicks St,40.6844353,-74.0009253,Open,Closes 5:30 PM,http://www.alfamotorsbrooklyn.com/,2024-03-04 15:08:34,(718) 596-3977,,https://www.google.com/maps/place/Alfa+of+Brooklyn+Motors+Inc/data=!4m7!3m6!1s0x89c25a5c09660d1f:0x824e924b1bcf5157!8m2!3d40.6844353!4d-74.0009253!16s%2Fg%2F1tk_kmvt!19sChIJHw1mCVxawokRV1HPG0uSToI?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,L & B Auto Repair,4.8,209,,Car repair and maintenance service,186 24th St,40.6618367,-73.9992271,Open,Closes 6 PM,https://www.landbautorepair.com/,2024-03-04 15:08:35,(718) 398-6228," 
""Easily the best auto body shop experience I’ve ever had.""",https://www.google.com/maps/place/L+%26+B+Auto+Repair/data=!4m7!3m6!1s0x89c25a5556d9703b:0xe7b20c2b412da5e8!8m2!3d40.6618367!4d-73.9992271!16s%2Fg%2F1tvympxn!19sChIJO3DZVlVawokR6KUtQSsMsuc?authuser=0&hl=en&rclk=1
Auto body repair shop booklyn ny,North Side Auto Corp,4.2,39,,Auto repair shop,100 N 5th St,40.7175539,-73.9605427,Closes soon,5 PMOpens 8:30 AM Tue,,2024-03-04 15:08:36,(718) 387-6746,,https://www.google.com/maps/place/North+Side+Auto+Corp/data=!4m7!3m6!1s0x89c259674df0addb:0x8676cd619d93a84d!8m2!3d40.7175539!4d-73.9605427!16s%2Fg%2F1tfmjr41!19sChIJ263wTWdZwokRTaiTnWHNdoY?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,A1 Auto Body Shop Brooklyn,4.5,397,,Auto body shop,1205 Coney Island Ave,40.628258,-73.9656061,Open,Closes 10 PM,https://a1autobodyshopbrooklyn.com/,2024-03-04 15:08:44,(347) 835-4067," 
""One of best body shops in Brooklyn""",https://www.google.com/maps/place/A1+Auto+Body+Shop+Brooklyn/data=!4m7!3m6!1s0x89c2451878127eef:0x4d38cb77c33d4975!8m2!3d40.628258!4d-73.9656061!16s%2Fg%2F1wbg09rd!19sChIJ734SeBhFwokRdUk9w3fLOE0?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,East Coast Auto Plaza - Body Shop,4.2,148,,Auto body shop,88-43 76th Ave,40.7079862,-73.8607236,Closes soon,5 PMOpens 8 AM Tue,http://eastcoastautoplaza.com/,2024-03-04 15:08:45,(718) 897-2100," 
""Great service, super professional and courteous car repair shop.""",https://www.google.com/maps/place/East+Coast+Auto+Plaza+-+Body+Shop/data=!4m7!3m6!1s0x89c25e16803d9f95:0xf8e3cb07c6956e12!8m2!3d40.7079862!4d-73.8607236!16s%2Fg%2F1yfjrk87j!19sChIJlZ89gBZewokREm6VxgfL4_g?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,Wayside Auto Body,4.0,247,,Auto body shop,13923 Queens Blvd #2925,40.706069,-73.815927,Open,Closes 7 PM,http://waysideautorepair.com/,2024-03-04 15:08:46,(718) 523-5751," 
""This is by far the best autobody repair shop.""",https://www.google.com/maps/place/Wayside+Auto+Body/data=!4m7!3m6!1s0x89c260c72ff8f387:0x1fa21c0e12017844!8m2!3d40.706069!4d-73.815927!16s%2Fg%2F1tr9pbdq!19sChIJh_P4L8dgwokRRHgBEg4coh8?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,Bayside Auto Repair & Body Works,4.5,170,,Auto body shop,34-48 Bell Blvd,40.76919,-73.774287,Closes soon,5 PMOpens 8 AM Tue,,2024-03-04 15:08:47,(718) 281-4333," 
""That's when I took it to Bayside Auto Repair and met Ami.""",https://www.google.com/maps/place/Bayside+Auto+Repair+%26+Body+Works/data=!4m7!3m6!1s0x89c28a7487900631:0x220155339835cb65!8m2!3d40.76919!4d-73.774287!16s%2Fg%2F1hc1d4tb4!19sChIJMQaQh3SKwokRZcs1mDNVASI?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,Laszlo's Auto Body & Collision,4.4,48,,Auto body shop,6546 Metropolitan Ave,40.712353,-73.894425,Open,Closes 5:30 PM,https://instagram.com/laszlosauto?igshid=YmMyMTA2M2Y=,2024-03-04 15:08:49,(718) 418-3120," 
""I took my car to this shop to repair a cracked bumper.""",https://www.google.com/maps/place/Laszlo%27s+Auto+Body+%26+Collision/data=!4m7!3m6!1s0x89c25e86042bb541:0x3a58c10d0f3cf2e3!8m2!3d40.712353!4d-73.894425!16s%2Fg%2F1tg5vzx2!19sChIJQbUrBIZewokR4_I8Dw3BWDo?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,Metro Auto Body,4.9,502,,Auto body shop,96-14 Northern Blvd,40.7567801,-73.8715566,Closes soon,5 PMOpens 7 AM Tue,https://metroautobodyny.com/,2024-03-04 15:08:50,(718) 335-2300," 
""would return and highly recommend them for auto body repairs""
 
BOOK ONLINE",https://www.google.com/maps/place/Metro+Auto+Body/data=!4m7!3m6!1s0x89c25fbdd692668f:0xdf53eeb85cf141a7!8m2!3d40.7567801!4d-73.8715566!16s%2Fg%2F1th1vzv_!19sChIJj2aS1r1fwokRp0HxXLjuU98?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,Federal Auto Body Ltd.,4.5,79,,Auto body shop,153-18 Northern Boulevard CORNER OF 154 STREET,40.764551,-73.811227,Closes soon,5 PMOpens 8 AM Tue,http://www.federalauto.com/About_US.html,2024-03-04 15:08:51,(718) 539-1111," 
""They repaired multiple panels on my car and did a fantastic paint job.""",https://www.google.com/maps/place/Federal+Auto+Body+Ltd./data=!4m7!3m6!1s0x89c26024183e5757:0x72ff913a75b01b7d!8m2!3d40.764551!4d-73.811227!16s%2Fg%2F1tdch8rv!19sChIJV1c-GCRgwokRfRuwdTqR_3I?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,SOS Auto Body,4.7,144,,Auto body shop,95-20 98th St,40.687169,-73.844543,Closes soon,5 PMOpens 8 AM Tue,http://sosautobody.com/,2024-03-04 15:08:52,(718) 641-5909," 
""They were also very nice and not rude at all like most repair places.""",https://www.google.com/maps/place/SOS+Auto+Body/data=!4m7!3m6!1s0x89c25df825a45211:0xfe2ebb6c39e8070f!8m2!3d40.687169!4d-73.844543!16s%2Fg%2F1tgwt5fg!19sChIJEVKkJfhdwokRDwfoOWy7Lv4?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,JIREH AUTO BODY SHOP,4.1,18,,Auto body shop,34 01 127st,40.7603592,-73.8428741,Open,Closes 6 PM,,2024-03-04 15:08:53,(929) 275-6060," 
""They offered me the same price as other shops around.""",https://www.google.com/maps/place/JIREH+AUTO+BODY+SHOP/data=!4m7!3m6!1s0x89c25fe219f734af:0x7b54ed0d64bbf367!8m2!3d40.7603592!4d-73.8428741!16s%2Fg%2F11gglt7z0g!19sChIJrzT3GeJfwokRZ_O7ZA3tVHs?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,Auto Body Shop 11418 | Mechanic Repair Shop 11418,4.7,21,,Auto body shop,129-14 Hillside Ave.,40.7034339,-73.8227954,Open,Closes 6:30 PM,http://regencycollision.com/,2024-03-04 15:08:55,(718) 888-8878," 
""I would highly recommend this repair shop.""",https://www.google.com/maps/place/Auto+Body+Shop+11418+%7C+Mechanic+Repair+Shop+11418/data=!4m7!3m6!1s0x89c260375954db93:0x5716abfb85dee7ca!8m2!3d40.7034339!4d-73.8227954!16s%2Fg%2F1thw31qb!19sChIJk9tUWTdgwokRyufehfurFlc?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,Top Level Collision Inc,4.1,79,,Auto body shop,206-12 Jamaica Ave,40.7138658,-73.753336,Closes soon,5 PMOpens 8 AM Tue,https://toplevelcollisioninc.com/,2024-03-04 15:08:56,(929) 405-1111," 
""Top level was very helpful with getting my repairs done on my Lexus.""",https://www.google.com/maps/place/Top+Level+Collision+Inc/data=!4m7!3m6!1s0x89c261ea7be68ad9:0xf3cfe07efab28e2d!8m2!3d40.7138658!4d-73.753336!16s%2Fg%2F11fq_rt6km!19sChIJ2Yrme-phwokRLY6y-n7gz_M?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,Only One Auto & Body Corporation,4.7,61,,Auto body shop,32-08 Farrington St,40.7672274,-73.8331467,Open,Closes 6 PM,https://onlyoneauto.net/,2024-03-04 15:08:57,(718) 359-3744," 
""I like this auto repair shop and the owner""",https://www.google.com/maps/place/Only+One+Auto+%26+Body+Corporation/data=!4m7!3m6!1s0x89c260048bb2e079:0x8b3dbbaf6ac2876f!8m2!3d40.7672274!4d-73.8331467!16s%2Fg%2F12641rgpj!19sChIJeeCyiwRgwokRb4fCaq-7PYs?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,Brothers Repair Shop,3.7,52,,Auto body shop,21-15 38th Ave,40.7571983,-73.9381141,Closes soon,5 PMOpens 8 AM Tue,https://www.brothersautoworks.com/,2024-03-04 15:08:58,(718) 392-7451," 
""Amazing job repairing my f150.""",https://www.google.com/maps/place/Brothers+Repair+Shop/data=!4m7!3m6!1s0x89c258d2f377327f:0x4ae417ef45affb2e!8m2!3d40.7571983!4d-73.9381141!16s%2Fg%2F1tj8bb9g!19sChIJfzJ389JYwokRLvuvRe8X5Eo?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,Queens Village Auto Body,4.4,76,,Auto body shop,"216-19, 21 Hempstead Ave",40.7154687,-73.7420651,Closes soon,5 PMOpens 8 AM Tue,,2024-03-04 15:08:59,(718) 464-3525," 
""Cosmo went in detail about the repair.""",https://www.google.com/maps/place/Queens+Village+Auto+Body/data=!4m7!3m6!1s0x89c263d6ab9d5107:0x2cae0ae61349a8cd!8m2!3d40.7154687!4d-73.7420651!16s%2Fg%2F1td2ndq_!19sChIJB1Gdq9ZjwokRzahJE-YKriw?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,LM Auto Body Repair,4.9,52,,Auto body shop,127-14 Willets Point Blvd,40.758417,-73.8414436,Open,Closes 6 PM,,2024-03-04 15:09:01,(718) 350-6173," 
""Luli did a great job repairing my car like it was brand new.""",https://www.google.com/maps/place/LM+Auto+Body+Repair/data=!4m7!3m6!1s0x89c26009f007bc07:0x9727991bc0a8d1f3!8m2!3d40.758417!4d-73.8414436!16s%2Fg%2F11jwsflzg4!19sChIJB7wH8AlgwokR89GowBuZJ5c?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,El Duro Auto Body & Repair Shop,4.4,34,,Auto body shop,33-01 37th Ave,40.7541525,-73.929319,Open,Closes 6 PM,https://www.elduroautobodyshop.com/,2024-03-04 15:09:02,(718) 392-0219,,https://www.google.com/maps/place/El+Duro+Auto+Body+%26+Repair+Shop/data=!4m7!3m6!1s0x89c25f2e8ef58e99:0x318246ba310f754a!8m2!3d40.7541525!4d-73.929319!16s%2Fg%2F1pv0_mk2b!19sChIJmY71ji5fwokRSnUPMbpGgjE?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,Twins Collision Inc,4.9,437,,Auto body shop,2219 37th Ave,40.7581071,-73.9362352,Closes soon,5 PMOpens 8 AM Tue,http://twinscollision.com/,2024-03-04 15:09:03,(718) 784-1321," 
""Top notch customer service and body repair.""",https://www.google.com/maps/place/Twins+Collision+Inc/data=!4m7!3m6!1s0x89c258d2ae84871f:0x36f6842322c9a803!8m2!3d40.7581071!4d-73.9362352!16s%2Fg%2F1thxlzwr!19sChIJH4eErtJYwokRA6jJIiOE9jY?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,Lucky Auto Body Repair,4.7,11,,Auto body shop,14821 Liberty Ave,40.6975744,-73.8031253,Open,Closes 5:30 PM,,2024-03-04 15:09:04,(718) 523-7505," 
""Carlos is great , excellent customer service and repairs""",https://www.google.com/maps/place/Lucky+Auto+Body+Repair/data=!4m7!3m6!1s0x89c260d0fb90d46d:0xd78231dd8c55b12a!8m2!3d40.6975744!4d-73.8031253!16s%2Fg%2F1tfm7k_b!19sChIJbdSQ-9BgwokRKrFVjN0xgtc?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,"Better Body Auto Collision - Best Body Shop Queens, Collision Repair, Auto Body Repair, Certified Body Shop",4.2,114,,Auto body shop,123-40 Merrick Blvd,40.6823496,-73.7677501,Open,Closes 6 PM,https://betterbodycollision.com/,2024-03-04 15:09:05,(718) 527-2639," 
""Very friendly staff & they did an excellent job on the repairs.""
 
BOOK ONLINE","https://www.google.com/maps/place/Better+Body+Auto+Collision+-+Best+Body+Shop+Queens,+Collision+Repair,+Auto+Body+Repair,+Certified+Body+Shop/data=!4m7!3m6!1s0x89c266b4f8785f35:0xe6b2212f1de6c152!8m2!3d40.6823496!4d-73.7677501!16s%2Fg%2F1vnnkb2w!19sChIJNV94-LRmwokRUsHmHS8hsuY?authuser=0&hl=en&rclk=1"
Auto body repair shop queens ny,Exclusive Collision & Repair INC,4.9,42,,Auto body shop,5511 Northern Blvd,40.7537823,-73.9051644,Open,Closes 8 PM,https://www.exclusivebodyshop.com/,2024-03-04 15:09:06,," 
""Exclusives repair is by far hands down;""",https://www.google.com/maps/place/Exclusive+Collision+%26+Repair+INC/data=!4m7!3m6!1s0x89c25feb68b0c5e9:0x102aea9561c8cb1!8m2!3d40.7537823!4d-73.9051644!16s%2Fg%2F11g22xmzxw!19sChIJ6cWwaOtfwokRsYwcVqmuAgE?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,Precision Auto Works of LIC,4.8,322,,Auto body shop,37-46 9th St,40.759273,-73.9434217,Closes soon,5 PMOpens 7 AM Tue,https://www.precisionautonewyork.com/,2024-03-04 15:09:09,(718) 786-0970," 
""Finally found a repair shop that could handle the job in a timely manner""
 
BOOK ONLINE",https://www.google.com/maps/place/Precision+Auto+Works+of+LIC/data=!4m7!3m6!1s0x89c258d1e0ab7b1f:0xcff0a61d56f82a6!8m2!3d40.759273!4d-73.9434217!16s%2Fg%2F1td6nksz!19sChIJH3ur4NFYwokRpoJv1WEK_ww?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,Auto Body & Repair,4.3,49,,Auto body shop,36-04 Steinway St,40.7534382,-73.9236832,Open,Closes 1 AM,,2024-03-04 15:09:10,(718) 472-3300," 
""This repair shop is one of the best in newyork.""",https://www.google.com/maps/place/Auto+Body+%26+Repair/data=!4m7!3m6!1s0x89c25f25854dba73:0xad859d67dc9d4e2c!8m2!3d40.7534382!4d-73.9236832!16s%2Fg%2F1260stmp8!19sChIJc7pNhSVfwokRLE6d3Gedha0?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,Pro Body Shop,4.7,102,,Auto body shop,144-24 Hillside Ave.,40.7051375,-73.8109554,Open,Closes 6 PM,http://www.probody-shop.com/,2024-03-04 15:09:11,(718) 297-2121," 
""I needed a body shop to repair a broken front bumper cover.""",https://www.google.com/maps/place/Pro+Body+Shop/data=!4m7!3m6!1s0x89c260c46d3f44d7:0x4104516be090fc1!8m2!3d40.7051375!4d-73.8109554!16s%2Fg%2F11bwgwdfxg!19sChIJ10Q_bcRgwokRwQ8JvhZFEAQ?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,"110 Auto Body Repair, Inc.",4.4,44,,Auto body shop,110-11 Sutphin Blvd,40.6898303,-73.7964055,Open,Closes 5:30 PM,http://110autobody.com/,2024-03-04 15:09:12,(718) 558-4036,,"https://www.google.com/maps/place/110+Auto+Body+Repair,+Inc./data=!4m7!3m6!1s0x89c260d54735bdd7:0x19979e21a318440d!8m2!3d40.6898303!4d-73.7964055!16s%2Fg%2F1pzxw6y60!19sChIJ1701R9VgwokRDUQYoyGelxk?authuser=0&hl=en&rclk=1"
Auto body repair shop queens ny,Regal Auto Body & Mechanic Shop,4.2,40,,Auto body shop,121-66 Farmers Blvd,40.6835249,-73.7609092,Open,Closes 7 PM,,2024-03-04 15:09:13,(718) 525-8487,,https://www.google.com/maps/place/Regal+Auto+Body+%26+Mechanic+Shop/data=!4m7!3m6!1s0x89c266b2b5cb7d53:0x4781e4f17cff91fb!8m2!3d40.6835249!4d-73.7609092!16s%2Fg%2F1tdzs1jq!19sChIJU33LtbJmwokR-5H_fPHkgUc?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,MD Auto Body Shop Repair,4.9,50,,Auto body shop,51-04 58th Pl,40.7362239,-73.9080395,Open,Closes 6 PM,https://md-body-shop-repair.business.site/?utm_source=gmb&utm_medium=referral,2024-03-04 15:09:14,(646) 577-0744," 
""Excellent professional repair shop highly recommended!""",https://www.google.com/maps/place/MD+Auto+Body+Shop+Repair/data=!4m7!3m6!1s0x89c25f868ef0b7f1:0x2dcbe1023df76a34!8m2!3d40.7362239!4d-73.9080395!16s%2Fg%2F11lkck8yrb!19sChIJ8bfwjoZfwokRNGr3PQLhyy0?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,Carriage House Collision,4.2,109,,Auto body shop,6134 Fresh Meadow Ln,40.7371662,-73.7957294,Closes soon,5 PMOpens 8 AM Tue,,2024-03-04 15:09:15,(718) 353-7777," 
""I will never use any other auto repair shop.""
 
BOOK ONLINE",https://www.google.com/maps/place/Carriage+House+Collision/data=!4m7!3m6!1s0x89c26052b8572981:0xaaf875b01047613c!8m2!3d40.7371662!4d-73.7957294!16s%2Fg%2F1tdmwjyq!19sChIJgSlXuFJgwokRPGFHELB1-Ko?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,Sal & Son Auto Body Inc,4.7,66,,Auto repair shop,9721 101st St,40.6866806,-73.8420912,Closes soon,5 PMOpens 8 AM Tue,,2024-03-04 15:09:17,(718) 845-8546," 
""The shop owners kept me in the loop
throughout the process/repair.""",https://www.google.com/maps/place/Sal+%26+Son+Auto+Body+Inc/data=!4m7!3m6!1s0x89c25df80af915dd:0xd87b70b61b13e805!8m2!3d40.6866806!4d-73.8420912!16s%2Fg%2F1th0cc2_!19sChIJ3RX5CvhdwokRBegTG7Zwe9g?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,Paul's Auto Body,4.2,24,,Auto body shop,"SIDE ENTRANCE, 7012 80th St",40.7087203,-73.870276,Open,Closes 6 PM,,2024-03-04 15:09:18,(718) 628-1271,,https://www.google.com/maps/place/Paul%27s+Auto+Body/data=!4m7!3m6!1s0x89c25e7211ec1a27:0xa4876b5bf5edf070!8m2!3d40.7087203!4d-73.870276!16s%2Fg%2F1td5mmkl!19sChIJJxrsEXJewokRcPDt9Vtrh6Q?authuser=0&hl=en&rclk=1
Auto body repair shop queens ny,TMS Auto Body Repairs,4.5,16,,Auto body shop,57-04 37th Ave,40.7502305,-73.9050457,Open,Closes 6 PM,,2024-03-04 15:09:19,(347) 848-0070," 
""Excellent repair work, painting, and communication!""",https://www.google.com/maps/place/TMS+Auto+Body+Repairs/data=!4m7!3m6!1s0x89c25fcbc90078ab:0xb1f662a4df519553!8m2!3d40.7502305!4d-73.9050457!16s%2Fg%2F11j4pkcx71!19sChIJq3gAyctfwokRU5VR36Ri9rE?authuser=0&hl=en&rclk=1
