"CRN","MAKE_CD","MODEL_YR","PARTIAL_VIN","IMPACT_POINT_NAME","VEHICLE_SIDE"
2022118178,"HYUN",2016,"5NPE34AF3GH","REAR BUMPER","Passenger Side"
2022118178,"HYUN",2016,"5NPE34AF3GH","TAIL LIGHTS","Passenger Side"
2022118178,"MERZ",2017,"WDDZF4KB4HA","REAR BUMPER","Passenger Side"
2022118178,"MERZ",2017,"WDDZF4KB4HA","TAIL LIGHTS","Passenger Side"
2022041572,"MERZ",2016,"WDDSJ4GB4GN","REAR BUMPER","Passenger Side"
2022041572,"MERZ",2016,"WDDSJ4GB4GN","TAIL LIGHTS","Passenger Side"
2022018233,"TOYT",2017,"2T1BURHE0HC","FRONT QUARTER PANEL","Passenger Side"
2022018233,"TOYT",2017,"2T1BURHE0HC","SIDE MIRROR","Passenger Side"
2022054283,"DODG",2012,"2C3CDXBG6CH","REAR BUMPER","Rear"
2022011172,"TOYT",2022,"JF1ZNBF10N8","FRONT BUMPER","Driver Side"
2022011172,"TOYT",2022,"JF1ZNBF10N8","HEADLIGHT","Driver Side"
2022098164,"HOND",2014,"1HGCR2F85EA","FRONT BUMPER","Front"
2022070070,"HYUN",2019,"KMHC65LCXKU","FRONT QUARTER PANEL","Driver Side"
2022070070,"HYUN",2019,"KMHC65LCXKU","SIDE MIRROR","Driver Side"
2022096723,"NISS",2022,"1N4BL4DV9NN","FRONT BUMPER","Driver Side"
2022096723,"NISS",2022,"1N4BL4DV9NN","HEADLIGHT","Driver Side"
2022096723,"LEXS",2016,"JTHCZ1BL4GA","FRONT BUMPER","Driver Side"
2022096723,"LEXS",2016,"JTHCZ1BL4GA","HEADLIGHT","Driver Side"
2022055757,"SUBA",2012,"4S3BMBB63C3","FRONT BUMPER","Front"
2022053184,"HOND",2016,"19XFC1F91GE","FRONT BUMPER","Driver Side"
2022053184,"HOND",2016,"19XFC1F91GE","HEADLIGHT","Driver Side"
2022057029,"HOND",2016,"2HGFC4B08GH","FRONT BUMPER","Front"
2022019595,"NISS",2017,"3N1AB7AP0HY","FRONT BUMPER","Passenger Side"
2022019595,"NISS",2017,"3N1AB7AP0HY","HEADLIGHT","Passenger Side"
2022062135,"HYUN",2020,"5NPD84LF1LH","REAR BUMPER","Driver Side"
2022062135,"HYUN",2020,"5NPD84LF1LH","TAIL LIGHT","Driver Side"
2022011724,"FORD",2013,"1FMJU2A58DE","FRONT QUARTER PANEL","Driver Side"
2022011724,"FORD",2013,"1FMJU2A58DE","SIDE MIRROR","Driver Side"
2022015690,"BUIC",2011,"1G4GC5ED8BF","REAR BUMPER","Passenger Side"
2022015690,"BUIC",2011,"1G4GC5ED8BF","TAIL LIGHTS","Passenger Side"
2022047411,"HOND",2022,"19XFL1H76NE","REAR BUMPER","Rear"
2022025087,"JEEP",2014,"1C4NJRBB9ED","FRONT BUMPER","Passenger Side"
2022025087,"JEEP",2014,"1C4NJRBB9ED","HEADLIGHT","Passenger Side"
2022125194,"ACUR",2015,"19VDE1F33FE","FRONT BUMPER","Passenger Side"
2022125194,"ACUR",2015,"19VDE1F33FE","HEADLIGHT","Passenger Side"
2022043321,"BMW",2014,"WBA3R5C51EK","REAR BUMPER","Rear"
2022099612,"HOND",2014,"1HGCR2F88EA","REAR BUMPER","Rear"
2022063677,"FORD",2015,"1FADP3K20FL","FRONT QUARTER PANEL","Passenger Side"
2022063677,"FORD",2015,"1FADP3K20FL","SIDE MIRROR","Passenger Side"
2022122510,"KIA",2014,"KNAFX4A86E5","FRONT BUMPER","Driver Side"
2022122510,"KIA",2014,"KNAFX4A86E5","HEADLIGHT","Driver Side"
2022057042,"FORD",2015,"1FADP3F28FL","FRONT QUARTER PANEL","Passenger Side"
2022057042,"FORD",2015,"1FADP3F28FL","SIDE MIRROR","Passenger Side"
2022124688,"CHEV",2011,"2G1WG5EK3B1","FRONT BUMPER","Front"
2022028048,"KIA",2020,"3KPF24AD4LE","FRONT BUMPER","Driver Side"
2022028048,"KIA",2020,"3KPF24AD4LE","HEADLIGHT","Driver Side"
2022103775,"TOYT",2015,"2T1BURHE4FC","REAR BUMPER","Rear"
2022074952,"FORD",2022,"3FMTK1RM2NM","REAR BUMPER","Rear"
2022005663,"CHEV",2010,"2CNFLDEY5A6","FRONT BUMPER","Front"
2022110049,"NISS",2017,"1N4AL3AP6HC","FRONT BUMPER","Front"
2023000293,"TOYT",2019,"2T1BURHE1KC","FRONT BUMPER","Front"
2022049800,"GMC",2015,"1GKS2JKJ6FR","REAR BUMPER","Rear"
2022080888,"ACUR",2016,"19UUB2F39GA","FRONT BUMPER","Front"
2022073486,"FORD",2010,"1FAHP3FN9AW","FRONT BUMPER","Passenger Side"
2022073486,"FORD",2010,"1FAHP3FN9AW","HEADLIGHT","Passenger Side"
2022002571,"SUBA",2010,"JF2SH6CC3AH","REAR BUMPER","Rear"
2022002571,"CHEV",2017,"2GNFLFEK6H6","REAR BUMPER","Rear"
2022013951,"CHRY",2010,"2C3CA5CV7AH","REAR BUMPER","Rear"
2022049081,"HOND",2014,"2HGFG3B5XEH","REAR BUMPER","Rear"
2022064403,"TOYT",2011,"4T1BF3EK6BU","REAR BUMPER","Rear"
2022060867,"HOND",2020,"3HGGK5H46LM","REAR BUMPER","Passenger Side"
2022060867,"HOND",2020,"3HGGK5H46LM","TAIL LIGHTS","Passenger Side"
2022118450,"HYUN",2013,"5NPEC4AC0DH","FRONT BUMPER","Driver Side"
2022118450,"HYUN",2013,"5NPEC4AC0DH","HEADLIGHT","Driver Side"
2022124858,"FORD",2015,"3FA6P0T90FR","FRONT BUMPER","Front"
2022064420,"CHRY",2013,"1C3CCBBB3DN","FRONT BUMPER","Driver Side"
2022064420,"CHRY",2013,"1C3CCBBB3DN","HEADLIGHT","Driver Side"
2022028340,"MAZD",2015,"JM1GJ1V53F1","FRONT BUMPER","Front"
2022021075,"FORD",2015,"3FA6P0G72FR","FRONT QUARTER PANEL","Passenger Side"
2022021075,"FORD",2015,"3FA6P0G72FR","SIDE MIRROR","Passenger Side"
2022070970,"HOND",2012,"2HGFB2F58CH","REAR BUMPER","Rear"
2022119864,"INFI",2017,"JN1FV7EL5HM","FRONT QUARTER PANEL","Driver Side"
2022119864,"INFI",2017,"JN1FV7EL5HM","SIDE MIRROR","Driver Side"
2022033728,"BMW",2022,"WBA73BJ05NW","FRONT BUMPER","Front"
2022112219,"NISS",2015,"1N4AL3AP7FC","REAR BUMPER","Rear"
2022069920,"HYUN",2015,"KMHGN4JE5FU","FRONT BUMPER","Front"
2022048310,"HOND",2012,"2HGFB2F5XCH","REAR BUMPER","Rear"
2022039128,"AUDI",2013,"WAUBFAFL4DN","REAR BUMPER","Rear"
2022024732,"VOLK",2011,"3VW2K7AJXBM","REAR BUMPER","Rear"
2022005460,"HOND",2021,"19XFC1F30ME","REAR BUMPER","Rear"
2022001475,"SUBA",2016,"JF2GPABC8G8","REAR BUMPER","Rear"
2022085073,"LEXS",2011,"JTHBK1EG4B2","REAR BUMPER","Rear"
2022032628,"CHRY",2021,"2C4RC1FG5MR","REAR BUMPER","Passenger Side"
2022032628,"CHRY",2021,"2C4RC1FG5MR","TAIL LIGHTS","Passenger Side"
2022107245,"FORD",2013,"1FADP3K22DL","FRONT BUMPER","Front"
2022120166,"HOND",2017,"1HGCR2F69HA","REAR BUMPER","Rear"
2022042535,"FORD",2021,"1FMCU9BZ7MU","FRONT BUMPER","Driver Side"
2022042535,"FORD",2021,"1FMCU9BZ7MU","HEADLIGHT","Driver Side"
2022002803,"KIA",2021,"KNDJ23AU7M7","FRONT BUMPER","Passenger Side"
2022002803,"KIA",2021,"KNDJ23AU7M7","HEADLIGHT","Passenger Side"
2022019793,"NISS",2021,"3N1CP5DV3ML","REAR BUMPER","Driver Side"
2022019793,"NISS",2021,"3N1CP5DV3ML","TAIL LIGHT","Driver Side"
2022052897,"ALFA",2017,"ZARFAEEN3H7","REAR BUMPER","Rear"
2023000988,"VOLK",2018,"3VWG17AU0JM","REAR BUMPER","Rear"
2023000687,"CHRY",2012,"1C3CCBBB5CN","FRONT BUMPER","Front"
2023000687,"HOND",2010,"JHMGE8H20AC","REAR BUMPER","Rear"
2022021278,"DODG",2013,"1C3CDZAB3DN","REAR BUMPER","Driver Side"
2022021278,"DODG",2013,"1C3CDZAB3DN","TAIL LIGHT","Driver Side"
2022037520,"DODG",2014,"1C3CDZAG8EN","REAR BUMPER","Rear"
2022071878,"TOYT",2020,"99999999999","REAR BUMPER","Rear"
2022045793,"SUBA",2017,"JF1VA1L6XH9","REAR BUMPER","Rear"
2022059622,"BMW",2011,"WBASP2C5XBC","FRONT QUARTER PANEL","Passenger Side"
2022059622,"BMW",2011,"WBASP2C5XBC","SIDE MIRROR","Passenger Side"
2022076675,"RAM",2013,"1C6RR7FT8DS","REAR BUMPER","Driver Side"
2022076675,"RAM",2013,"1C6RR7FT8DS","TAIL LIGHT","Driver Side"
2022073599,"TOYT",2017,"5TDDZRFH8HS","FRONT BUMPER","Front"
2022073599,"TOYT",2018,"5TDJZRFH9JS","FRONT BUMPER","Front"
2022017846,"HYUN",2014,"KMHCU4AE1EU","REAR BUMPER","Rear"
2022017846,"TOYT",2019,"4T1B11HK6KU","REAR BUMPER","Rear"
2022095672,"HYUN",2022,"KMHL34J20NA","REAR BUMPER","Rear"
2022120211,"FORD",2014,"1FADP3K24EL","FRONT BUMPER","Front"
2022054288,"TOYT",2018,"4T1B11HK4JU","REAR BUMPER","Rear"
2022016100,"SUBA",2010,"4S4BRBCC9A3","FRONT QUARTER PANEL","Driver Side"
2022016100,"SUBA",2010,"4S4BRBCC9A3","SIDE MIRROR","Driver Side"
2022071090,"CHEV",2020,"3GNAXXEVXLS","FRONT BUMPER","Driver Side"
2022071090,"CHEV",2020,"3GNAXXEVXLS","HEADLIGHT","Driver Side"
2022062944,"CHEV",2010,"1G1AD5F50A7","REAR BUMPER","Rear"
2022031736,"NISS",2021,"3N1AB8CV0MY","FRONT BUMPER","Front"
2022023325,"HYUN",2016,"KMHCT4AE8GU","FRONT QUARTER PANEL","Passenger Side"
2022023325,"HYUN",2016,"KMHCT4AE8GU","SIDE MIRROR","Passenger Side"
2022028562,"SUBA",2020,"4S3BWAC63L3","FRONT BUMPER","Driver Side"
2022028562,"SUBA",2020,"4S3BWAC63L3","HEADLIGHT","Driver Side"
2022068410,"SUBA",2011,"4S3BMBC68B3","FRONT BUMPER","Driver Side"
2022068410,"SUBA",2011,"4S3BMBC68B3","HEADLIGHT","Driver Side"
2022119855,"HYUN",2016,"5NPDH4AE8GH","FRONT BUMPER","Front"
2022119855,"HOND",2018,"2HGFC2F52JH","REAR BUMPER","Rear"
2022014886,"KIA",2019,"3KPF24AD5KE","FRONT BUMPER","Front"
2022014886,"MERZ",2018,"WDDSJ4GB5JN","REAR BUMPER","Rear"
2022021642,"MAZD",2013,"JM1BL1VP7D1","REAR BUMPER","Rear"
2022029881,"BMW",2013,"WBA3B9C51DJ","REAR BUMPER","Rear"
2022035234,"NISS",2014,"JN8AF5MV3ET","FRONT BUMPER","Front"
2022035234,"FORD",2014,"3FADP4EJ5EM","REAR BUMPER","Rear"
2022099720,"MAZD",2015,"JM1GJ1V59F1","FRONT BUMPER","Front"
2022066939,"HOND",2013,"1HGCR2F55DA","REAR BUMPER","Rear"
2022060072,"NISS",2013,"1N4AL3AP3DC","FRONT BUMPER","Front"
2022059108,"PORS",2018,"WP0AB2A73JL","REAR BUMPER","Rear"
2022088597,"HOND",2012,"19XFB2F54CE","FRONT BUMPER","Front"
2022060023,"CHEV",2017,"2G1105S33H9","FRONT BUMPER","Front"
2022066405,"HOND",2012,"19XFB2F55CE","FRONT BUMPER","Front"
2022032674,"NISS",2015,"1N4AL3AP4FC","REAR BUMPER","Passenger Side"
2022032674,"NISS",2015,"1N4AL3AP4FC","TAIL LIGHTS","Passenger Side"
2022007427,"FORD",2019,"1FA6P8TH3K5","REAR BUMPER","Rear"
2022099081,"TESL",2021,"5YJ3E1EA6MF","REAR BUMPER","Passenger Side"
2022099081,"TESL",2021,"5YJ3E1EA6MF","TAIL LIGHTS","Passenger Side"
2022115863,"MITS",2018,"ML32F3FJ4JH","FRONT QUARTER PANEL","Driver Side"
2022115863,"MITS",2018,"ML32F3FJ4JH","SIDE MIRROR","Driver Side"
2022117892,"HOND",2017,"1HGCR2F17HA","FRONT BUMPER","Driver Side"
2022117892,"HOND",2017,"1HGCR2F17HA","HEADLIGHT","Driver Side"
2022088110,"NISS",2015,"3N1AB7APXFY","REAR BUMPER","Rear"
2022041334,"FORD",2016,"2FMPK4K87GB","REAR BUMPER","Rear"
2022060567,"NISS",2016,"1N4AL3AP2GC","REAR BUMPER","Rear"
2022025126,"NISS",2010,"1N4AL2AP1AN","FRONT BUMPER","Passenger Side"
2022025126,"NISS",2010,"1N4AL2AP1AN","HEADLIGHT","Passenger Side"
2022023697,"HYUN",2021,"5NPLM4AG9MH","REAR BUMPER","Rear"
2022023697,"CHEV",2012,"1G1PF5SC3C7","FRONT QUARTER PANEL","Passenger Side"
2022023697,"CHEV",2012,"1G1PF5SC3C7","SIDE MIRROR","Passenger Side"
2022111876,"TOYT",2020,"4T1KZ1AK1LU","REAR BUMPER","Rear"
2022095523,"TOYT",2017,"2T1BURHEXHC","REAR BUMPER","Rear"
2022034693,"KIA",2019,"3KPF34ADXKE","FRONT BUMPER","Front"
2022059351,"CHEV",2013,"1G1PC5SB9D7","REAR BUMPER","Passenger Side"
2022059351,"CHEV",2013,"1G1PC5SB9D7","TAIL LIGHTS","Passenger Side"
2022113018,"FORD",2010,"3FAHP0CG2AR","REAR BUMPER","Driver Side"
2022113018,"FORD",2010,"3FAHP0CG2AR","TAIL LIGHT","Driver Side"
2022078435,"FORD",2015,"1FADP3F25FL","FRONT QUARTER PANEL","Passenger Side"
2022078435,"FORD",2015,"1FADP3F25FL","SIDE MIRROR","Passenger Side"
2022088519,"BMW",2017,"WBAJE7C32HG","REAR BUMPER","Rear"
2022009859,"DODG",2010,"2D4RN4DE7AR","FRONT BUMPER","Front"
2022010942,"FORD",2013,"3FA6P0HR4DR","FRONT BUMPER","Front"
2022055479,"NISS",2019,"1N4BL4DW8KC","FRONT BUMPER","Driver Side"
2022055479,"NISS",2019,"1N4BL4DW8KC","HEADLIGHT","Driver Side"
2022022682,"FORD",2013,"1FM5K8D8XDG","REAR BUMPER","Passenger Side"
2022022682,"FORD",2013,"1FM5K8D8XDG","TAIL LIGHTS","Passenger Side"
2022074179,"INFI",2018,"JN1EV7EL5JM","FRONT BUMPER","Front"
2022092950,"TOYT",2012,"2T1BU4EE2CC","REAR BUMPER","Rear"
2022092950,"HYUN",2021,"KMHLL4AG6MU","REAR BUMPER","Rear"
2022013350,"FORD",2016,"3FA6P0LU5GR","FRONT BUMPER","Passenger Side"
2022013350,"FORD",2016,"3FA6P0LU5GR","HEADLIGHT","Passenger Side"
2022081090,"CHEV",2016,"1G1PG5SB2G7","REAR BUMPER","Passenger Side"
2022081090,"CHEV",2016,"1G1PG5SB2G7","TAIL LIGHTS","Passenger Side"
2022078235,"MAZD",2012,"JM1CW2BL8C0","REAR BUMPER","Rear"
2022078235,"SUBA",2011,"4S4BRDLC3B2","REAR BUMPER","Rear"
2022057870,"VOLK",2020,"3VWEB7BU8LM","FRONT QUARTER PANEL","Driver Side"
2022057870,"VOLK",2020,"3VWEB7BU8LM","SIDE MIRROR","Driver Side"
2022018265,"CHEV",2011,"1GNSKKE34BR","FRONT BUMPER","Driver Side"
2022018265,"CHEV",2011,"1GNSKKE34BR","HEADLIGHT","Driver Side"
2022025628,"TOYT",2020,"5YFEPRAE5LP","FRONT BUMPER","Driver Side"
2022025628,"TOYT",2020,"5YFEPRAE5LP","HEADLIGHT","Driver Side"
2022025628,"MAZD",2021,"3MVDMBAL3MM","FRONT BUMPER","Driver Side"
2022025628,"MAZD",2021,"3MVDMBAL3MM","HEADLIGHT","Driver Side"
2022067149,"SUBA",2011,"4S4BRBAC8B3","FRONT BUMPER","Front"
2022124060,"VOLK",2019,"3VWC57BU6KM","FRONT BUMPER","Driver Side"
2022124060,"VOLK",2019,"3VWC57BU6KM","HEADLIGHT","Driver Side"
2022124060,"SUBA",2015,"JF1VA1D61F8","FRONT BUMPER","Front"
2022018044,"KIA",2015,"KNADM4A34F6","REAR BUMPER","Rear"
2022069563,"CHRY",2013,"1C3CCBCGXDN","REAR BUMPER","Driver Side"
2022069563,"CHRY",2013,"1C3CCBCGXDN","TAIL LIGHT","Driver Side"
2022123497,"MAZD",2010,"JM1BL1SG4A1","REAR BUMPER","Rear"
2022123497,"BMW",2014,"WBA3C3G50EN","REAR BUMPER","Rear"
2022092268,"FORD",2012,"1FAHP3K21CL","FRONT BUMPER","Front"
2022034532,"HYUN",2017,"KMHD74LF2HU","REAR BUMPER","Driver Side"
2022034532,"HYUN",2017,"KMHD74LF2HU","TAIL LIGHT","Driver Side"
2022034532,"MAZD",2011,"JM1BL1U62B1","REAR BUMPER","Rear"
2022035997,"TOYT",2018,"2T1BURHE8JC","REAR BUMPER","Rear"
2022053672,"JEEP",2021,"ZACNJDBB4MP","FRONT BUMPER","Driver Side"
2022053672,"JEEP",2021,"ZACNJDBB4MP","HEADLIGHT","Driver Side"
2022053672,"HOND",2010,"JHMGE8H42AC","REAR BUMPER","Passenger Side"
2022053672,"HOND",2010,"JHMGE8H42AC","TAIL LIGHTS","Passenger Side"
2022066698,"CHEV",2018,"1G1BE5SM4J7","FRONT QUARTER PANEL","Driver Side"
2022066698,"CHEV",2018,"1G1BE5SM4J7","SIDE MIRROR","Driver Side"
2022073994,"VOLK",2019,"3VWJD7AT8KM","REAR BUMPER","Rear"
2022007859,"RAM",2021,"1C6SRFFT8MN","REAR BUMPER","Rear"
2022012924,"HOND",2010,"5J6RE4H53AL","FRONT BUMPER","Front"
2022083516,"TOYT",2021,"4T1AA1AB9MU","FRONT BUMPER","Driver Side"
2022083516,"TOYT",2021,"4T1AA1AB9MU","HEADLIGHT","Driver Side"
2022074863,"HOND",2020,"2HGFC3A54LH","REAR BUMPER","Rear"
2022074863,"VOLK",2014,"1VWBS7A39EC","REAR BUMPER","Rear"
2022074863,"SUBA",2016,"4S3BNEN69G3","REAR BUMPER","Rear"
2022074094,"NISS",2011,"1N4AL2AP9BN","FRONT BUMPER","Front"
2022074094,"CHEV",2018,"1G1ZD5ST4JF","FRONT BUMPER","Front"
2022023657,"CHEV",2018,"1GNSKCKCXJR","FRONT QUARTER PANEL","Passenger Side"
